Fecha,DViento,HAire10,HAire2,NO,NO2,NOx,O3,P,PLiquida,PM2.5,RGlobal,TAire10,TAire2,TMPR_AIR_10CM,VViento
2012-12-27,,,63.67916667,29.77083333,15.54166667,39.33333333,9.91666667,,0.0,28.54166667,165.08333333,,23.05916667,,
2012-12-28,,,60.825,31.98958333,19.25,45.86111111,10.08333333,,0.0,29.83333333,169.6,,22.92666667,,
2012-12-29,,,65.1625,28.53125,16.41666667,39.43055556,12.625,,0.0,28.875,188.7875,,22.91875,,
2012-12-30,,,63.55833333,17.125,16.08333333,32.52777778,10.66666667,,0.0,28.16666667,108.81666667,,21.92708333,,
2012-12-31,,,60.175,19.30208333,14.45833333,31.61111111,11.5,,0.0,29.29166667,190.275,,22.83416667,,
2013-01-01,,,60.75416667,8.45833333,11.33333333,19.95833333,13.58333333,,0.08333333,34.64383562,189.99583333,,22.70458333,,
2013-01-02,,,57.31666667,14.375,15.79166667,30.16666667,11.5,,0.0,28.54166667,208.9625,,23.42208333,,
2013-01-03,,,62.64583333,17.58333333,17.375,34.91666667,10.375,,0.0,31.875,175.2625,,23.02083333,,
2013-01-04,,,60.55416667,12.20833333,15.95833333,28.20833333,11.66666667,,0.0,31.45833333,175.20833333,,23.44125,,
2013-01-05,,,58.52083333,13.45833333,15.04166667,28.33333333,12.25,,0.0,30.79166667,194.4625,,23.88375,,
2013-01-06,,,57.3625,6.20833333,11.04166667,17.29166667,16.08333333,,0.0,29.59090909,187.2,,23.64458333,,
2013-01-07,,,54.95833333,8.0,13.16666667,21.375,15.16666667,,0.0,33.2173913,211.325,,23.31916667,,
2013-01-08,,,52.12083333,24.625,20.16666667,44.70833333,10.75,,0.0,30.52173913,202.44166667,,23.29541667,,
2013-01-09,,,51.90416667,21.58333333,19.5,41.20833333,13.125,,0.0,38.75,183.2375,,23.23166667,,
2013-01-10,,,54.2875,17.5,16.875,34.375,12.66666667,,0.0,40.08333333,212.2125,,24.03625,,
2013-01-11,,,56.8375,15.20833333,20.70833333,35.91666667,16.5,,0.0,41.95652174,176.1,,23.81916667,,
2013-01-12,,,60.34583333,21.29166667,20.0,41.29166667,14.625,,0.0,37.04166667,181.13333333,,23.16333333,,
2013-01-13,,,63.4625,3.41666667,14.45833333,17.91666667,20.20833333,,0.0,32.58333333,84.51666667,,22.19916667,,
2013-01-14,,,63.60833333,9.625,14.91666667,24.66666667,18.5,,0.0,32.26086957,149.50833333,,22.34375,,
2013-01-15,,,66.13333333,14.13636364,17.13636364,31.31818182,14.81818182,,0.0,35.57142857,127.34583333,,21.34208333,,
2013-01-16,,,66.075,12.79166667,16.45833333,29.04166667,15.16666667,,0.0,38.08333333,116.08333333,,21.61791667,,
2013-01-17,,,73.04444444,9.33333333,15.88888889,25.22222222,12.55555556,,0.0,37.11111111,16.21111111,,19.76111111,,
2013-01-18,,,56.28,8.4,19.46666667,28.0,18.38461538,,0.00666667,36.73333333,210.66,,24.17133333,,
2013-01-19,,,63.83333333,15.45833333,19.95833333,35.58333333,15.625,,0.00833333,40.20833333,168.35,,22.37208333,,
2013-01-20,,,68.0875,7.625,15.29166667,22.83333333,15.04166667,,0.01666667,32.08333333,104.29583333,,21.82875,,
2013-01-21,,,67.12083333,20.43478261,22.43478261,44.83333333,11.17391304,,0.02916667,39.5,114.67083333,,22.79375,,
2013-01-22,,,65.97916667,13.41666667,24.95833333,38.25,19.04166667,,0.00833333,38.20833333,101.32916667,,22.89875,,
2013-01-23,,,64.77083333,13.66666667,18.45833333,32.25,13.625,,0.0,34.45833333,100.2125,,22.67541667,,
2013-01-24,,,65.05833333,13.25,14.625,27.875,13.0,,0.0,28.75,147.44166667,,22.45625,,
2013-01-25,,,67.46923077,22.15384615,17.53846154,39.46153846,10.53846154,,0.0,31.92307692,122.83076923,,21.16846154,,
2013-01-26,,,58.18823529,13.35294118,19.70588235,33.11764706,17.41176471,,0.0,34.5,180.11176471,,23.54882353,,
2013-01-27,,,61.68333333,7.95833333,13.79166667,21.83333333,14.20833333,,0.0,28.95833333,212.70416667,,23.74416667,,
2013-01-28,,,55.52916667,16.33333333,16.41666667,32.75,14.29166667,,0.0125,34.0,209.68333333,,24.83958333,,
2013-01-29,,,62.83333333,17.25,18.20833333,35.54166667,12.95833333,,0.075,38.5,179.72916667,,23.76875,,
2013-01-30,,,63.4625,13.875,16.5,30.20833333,13.08333333,,0.0,39.58333333,188.88333333,,23.86583333,,
2013-01-31,,,63.8375,14.875,18.20833333,33.0,12.83333333,,0.1,33.5,108.17083333,,23.01541667,,
2013-02-01,,,73.29166667,33.20833333,19.66666667,52.95833333,8.70833333,,0.125,42.7826087,95.34166667,,20.4175,,
2013-02-02,,,81.11304348,36.52173913,25.0,61.39130435,7.7826087,,0.36086957,41.79166667,62.92608696,,19.17608696,,
2013-02-03,,,78.6875,43.95833333,17.625,61.54166667,11.58333333,,0.7,42.25,143.32083333,,20.01,,
2013-02-04,,,70.37916667,26.58333333,16.875,43.375,10.16666667,,0.00416667,37.125,141.19583333,,21.3475,,
2013-02-05,,,73.1,41.04166667,23.04166667,64.125,10.33333333,,0.03333333,41.54166667,94.77916667,,20.79416667,,
2013-02-06,,,70.7,33.66666667,18.58333333,52.16666667,9.13636364,,0.025,38.75,124.14583333,,21.17125,,
2013-02-07,,,63.47916667,13.54166667,15.125,28.58333333,16.83333333,,0.0,37.29166667,192.5875,,22.69125,,
2013-02-08,,,74.61666667,25.70833333,19.66666667,45.25,14.5,,1.46666667,30.45833333,120.775,,20.78458333,,
2013-02-09,,,65.26363636,16.68181818,16.13636364,32.72727273,15.04545455,,0.00454545,31.59090909,203.78181818,,22.18818182,,
2013-02-10,,,71.6875,4.625,14.66666667,19.41666667,17.91666667,,0.19166667,24.16666667,107.75833333,,20.30708333,,
2013-02-11,,,66.95833333,23.0,20.0,42.83333333,13.20833333,,0.0125,29.04347826,146.9125,,21.25083333,,
2013-02-12,,,63.02083333,23.08333333,21.875,44.91666667,14.58333333,,0.0,35.5,148.88333333,,21.44958333,,
2013-02-13,,,64.03043478,25.47619048,22.38095238,47.85714286,13.58333333,,0.0,40.19047619,176.8173913,,21.32130435,,
2013-02-14,,,68.1,12.08333333,24.91666667,36.95833333,15.33333333,,0.0,42.33333333,93.45,,21.26541667,,
2013-02-15,,,64.94166667,20.20833333,22.70833333,43.0,16.29166667,,0.0,41.91666667,133.5625,,21.95041667,,
2013-02-16,,,66.66666667,11.81818182,24.09090909,35.86363636,15.54166667,,0.0,49.875,157.47083333,,22.82541667,,
2013-02-17,,,73.9,10.08333333,18.25,28.33333333,14.33333333,,0.0,39.625,74.32916667,,20.47791667,,
2013-02-18,,,63.59583333,22.625,20.54166667,43.16666667,14.5,,0.0,35.70833333,176.2125,,22.52208333,,
2013-02-19,,,62.24166667,22.125,24.41666667,46.41666667,12.79166667,,0.0,34.56521739,205.19166667,,23.58958333,,
2013-02-20,,,57.20833333,16.75,21.91666667,38.70833333,14.66666667,,0.0,33.625,137.19166667,,23.60333333,,
2013-02-21,,,68.9,14.79166667,23.95833333,38.75,12.875,,0.0,36.29166667,110.55,,22.71416667,,
2013-02-22,,,68.75,22.41666667,22.5,44.83333333,10.16666667,,0.11666667,26.95833333,176.84166667,,22.9175,,
2013-02-23,,,64.47916667,12.625,19.0,31.625,14.58333333,,0.00416667,36.70833333,191.55833333,,24.22083333,,
2013-02-24,,,72.57916667,6.125,16.33333333,22.54166667,18.45833333,,0.24166667,31.625,121.70416667,,22.68958333,,
2013-02-25,,,64.625,24.75,21.70833333,46.375,15.375,,0.0,42.375,186.63333333,,23.46375,,
2013-02-26,,,68.72083333,18.08333333,24.54166667,42.625,17.16666667,,0.06666667,46.54166667,135.4375,,23.55666667,,
2013-02-27,,,68.675,21.41666667,20.25,41.66666667,12.04166667,,0.12916667,37.75,195.8125,,23.32,,
2013-02-28,,,68.45833333,25.16666667,21.5,46.79166667,12.33333333,,0.00416667,38.41666667,162.5625,,23.18625,,
2013-03-01,,,,19.75,24.16666667,44.04166667,13.66666667,,,,,,,,
2013-03-02,,,,19.58333333,19.58333333,39.16666667,13.70833333,,,,,,,,
2013-03-03,,,,7.79166667,15.41666667,23.25,14.875,,,,,,,,
2013-03-04,,,,15.75,19.66666667,35.375,13.20833333,,,33.0,,,,,
2013-03-05,,,,13.83333333,18.45833333,32.29166667,16.20833333,,,35.125,,,,,
2013-03-06,,,,16.20833333,21.54166667,37.70833333,15.95833333,,,41.0,,,,,
2013-03-07,,,,18.16666667,21.25,39.375,13.41666667,,,48.41666667,,,,,
2013-03-08,,,,15.95833333,21.45833333,37.5,17.39130435,,,45.375,,,,,
2013-03-09,,,,9.33333333,23.16666667,32.25,19.0,,,53.45833333,,,,,
2013-03-10,,,,5.69565217,15.47826087,21.17391304,18.73913043,,,41.95652174,,,,,
2013-03-11,,,,14.83333333,18.95833333,33.70833333,15.29166667,,,36.79166667,,,,,
2013-03-12,,,,16.58333333,22.54166667,39.125,15.875,,,32.20833333,,,,,
2013-03-13,,,,16.70833333,22.75,39.375,15.16666667,,,39.30434783,,,,,
2013-03-14,,,,41.125,23.08333333,64.25,8.95833333,,,51.20833333,,,,,
2013-03-15,,,,16.09090909,17.90909091,33.95454545,13.18181818,,,34.45833333,,,,,
2013-03-16,,,,14.75,14.41666667,29.16666667,13.875,,,32.0,,,,,
2013-03-17,,,,10.45833333,13.45833333,24.0,13.125,,,26.375,,,,,
2013-03-18,,,,38.375,24.70833333,63.04166667,11.70833333,,,38.83333333,,,,,
2013-03-19,,,,29.95833333,25.375,55.41666667,12.25,,,52.25,,,,,
2013-03-20,,,,35.04166667,18.29166667,53.29166667,17.45833333,,,,,,,,
2013-03-21,,,,31.125,20.125,51.25,7.29166667,,,33.53333333,,,,,
2013-03-22,,,,30.5,19.375,49.75,9.625,,,42.41666667,,,,,
2013-03-23,,,,15.45833333,13.58333333,28.83333333,12.0,,,40.54166667,,,,,
2013-03-24,,,,19.45833333,14.875,34.375,13.91666667,,,43.08333333,,,,,
2013-03-25,,,,13.29166667,8.91666667,22.29166667,14.66666667,,,37.16666667,,,,,
2013-03-26,,,,28.45833333,18.54166667,46.95833333,11.33333333,,,39.66666667,,,,,
2013-03-27,,,,14.20833333,17.75,31.95833333,15.79166667,,,51.5,,,,,
2013-03-28,,,,8.17391304,9.43478261,17.60869565,17.65217391,,,40.73913043,,,,,
2013-03-29,,,,1.70833333,4.20833333,5.875,21.45833333,,,30.33333333,,,,,
2013-03-30,,,,11.125,16.33333333,27.375,16.125,,,32.91666667,,,,,
2013-03-31,,,,6.16666667,9.58333333,16.0,16.16666667,,,27.29166667,,,,,
2013-04-01,62.89092767,58.93568708,,23.88646173,19.0731205,42.94345629,12.97513258,,,33.0,181.68953667,24.733085,,,3.810859
2013-04-02,57.73168833,67.83173667,,11.54097284,15.44170896,26.97196788,15.95440304,,,30.33333333,147.58632125,23.07620625,,,4.66485041
2013-04-03,35.34445375,67.04831083,,12.42414192,13.58749192,26.00107329,14.01829121,,,30.56521739,164.34453042,23.41825,,,4.65438704
2013-04-04,93.99408925,65.47660292,,22.86176446,15.99144792,38.85370125,13.18263821,,,40.125,207.36433792,23.59059375,,,4.3929581
2013-04-05,71.86265292,67.55092417,,18.60897643,18.01591204,36.62519492,17.21472946,,2.3,42.45833333,156.60395417,23.35717208,,,3.35783643
2013-04-06,73.10296667,67.29990125,,12.23861158,17.37169458,29.61086113,17.27565421,,,41.95833333,178.76379458,23.36252583,,,4.43196936
2013-04-07,105.28625292,66.19787667,,8.92180075,10.24962083,19.16471604,17.31199813,,,34.08333333,188.09236542,23.85005583,,,4.3348117
2013-04-08,39.08564708,65.83428125,,14.10560963,15.85619888,29.95840438,17.5228155,,,39.79166667,188.89260833,24.006665,,,5.29017371
2013-04-09,76.76165371,62.39503333,,15.82157151,17.46015546,33.26510846,16.65411538,,,43.25,194.06013458,24.63620917,,,3.11956504
2013-04-10,55.00787625,68.93242333,,14.67555383,21.03099283,35.70605758,14.68939779,,3.95,39.16666667,144.6859925,23.25063792,,,3.85057587
2013-04-11,182.60482792,72.04244167,,11.23893882,16.59623575,27.79949563,20.08827878,,1.4,41.71428571,182.61293542,22.47593958,,,2.07646289
2013-04-12,120.3833787,69.58602174,,,,,13.2764127,,,46.2173913,172.15632522,23.37327478,,,4.72192853
2013-04-13,98.72167083,64.21657125,,,,,13.14141583,,,40.95833333,171.46000667,24.293015,,,4.18338676
2013-04-14,99.26390129,69.4102325,,,,,15.96307033,,,37.04166667,139.27991375,23.67616708,,,3.79239824
2013-04-15,104.90748375,69.68023042,,8.4653785,17.572265,26.03646643,14.3879785,,,33.39130435,153.65174,23.39866958,,,3.49523023
2013-04-16,127.63750375,64.36416792,,18.35486183,14.03075242,32.381106,13.15918367,,,30.66666667,192.58294,24.11285458,,,3.45722665
2013-04-17,90.70313,65.56013208,,16.72347024,18.93648467,35.64366808,13.12643733,,,27.79166667,137.38008625,23.41786625,,,3.50797637
2013-04-18,261.16364042,78.51312208,,29.72668538,21.40750771,51.13106917,13.61823992,,3.73333333,42.83333333,118.33404958,20.89647667,,,1.53099807
2013-04-19,221.47444817,80.51798304,,51.7062467,19.96203191,71.66848609,7.28009826,,1.45,48.73913043,90.95598739,19.84678435,,,2.09038875
2013-04-20,206.55733375,76.97205458,,40.51084654,17.12371658,57.63374208,11.52466883,,1.3,38.08333333,157.90828708,20.2672725,,,1.99903288
2013-04-21,183.38337804,79.72642958,,19.57800521,11.93301379,31.50837163,11.17923646,,1.76666667,29.29166667,148.55145542,20.53236958,,,2.30430863
2013-04-22,193.94392583,75.18971125,,37.58468487,16.08816342,53.65949583,13.66379188,,8.6,32.33333333,183.26824208,21.58732958,,,2.28245371
2013-04-23,178.80116625,68.47624208,,16.0739717,17.27182708,33.33023283,14.63918288,,,31.54166667,174.19842417,22.69588125,,,2.48243794
2013-04-24,70.08118721,66.96879458,,19.07691004,12.78397225,31.84877488,12.16262079,,,27.75,155.52810792,22.65809333,,,4.00700495
2013-04-25,45.09494633,64.28803167,,14.75661929,10.55257525,25.27247454,11.79737042,,,27.58333333,186.07692542,23.5366375,,,4.07421874
2013-04-26,202.85041609,71.64127739,,25.10476504,21.01048987,46.11296626,16.85591665,,,38.66666667,160.41896043,21.59583478,,,2.913716
2013-04-27,253.25135958,72.63264958,,27.54032793,15.26271309,42.09595537,13.98868304,,,34.125,199.60787708,21.38006167,,,2.30855125
2013-04-28,107.18998883,70.71855708,,13.15682127,11.32768867,24.45589125,18.53386,,9.5,29.95833333,182.0314575,21.98215167,,,3.43630884
2013-04-29,93.20849783,77.16797625,,31.40441242,15.21200442,46.61625292,7.92888917,,25.2,28.95833333,131.61465875,20.74184292,,,3.21988741
2013-04-30,198.16071333,75.88552375,,28.87168029,18.55123775,47.42245167,10.23343533,,3.6,37.0,189.14180542,21.42281292,,,2.14908133
2013-05-01,267.09709958,81.16516,,28.20838596,13.97661804,42.18259525,9.36673396,,4.1,33.33333333,110.22868125,20.760795,,,1.74002929
2013-05-02,213.12215833,76.87060167,,43.80555379,19.24142775,63.0479925,7.7324465,,,38.65217391,100.84773042,21.09821083,,,1.77310563
2013-05-03,186.80158313,70.71173958,,22.76618304,15.99283204,38.75148663,14.84930138,,6.05,32.375,186.43956208,21.89863792,,,3.46350692
2013-05-04,167.63946652,71.81748261,,39.01495383,16.76455352,55.7789513,12.68217691,,4.9,38.47826087,221.65304435,21.67321957,,,2.17686479
2013-05-05,176.57989513,79.42583042,,14.5028723,9.84814691,24.28734757,13.32574388,,5.46,18.875,157.72134292,20.17798458,,,2.51757388
2013-05-06,133.55938167,71.95416833,,31.17253308,15.331001,46.5026875,10.37673696,,,27.91666667,172.23200375,21.25820375,,,4.08573214
2013-05-07,124.18973379,80.16161833,,26.15584654,15.03320693,41.16129825,10.39427538,,4.85,28.58333333,91.92669125,20.25364042,,,3.34394917
2013-05-08,171.84538483,73.99381667,,38.04486346,13.30306763,51.34305375,7.320297,,,32.5,160.53363292,21.7048325,,,2.94047353
2013-05-09,161.06662717,68.96049833,,33.28291042,15.18554817,48.46836808,11.8067175,,,36.20833333,148.52476958,22.54515292,,,1.92479259
2013-05-10,96.93609167,72.39141833,,22.20930808,11.74665396,33.95535583,9.43022854,,2.75,25.70833333,225.40371625,22.03877042,,,4.9191475
2013-05-11,36.34737417,70.15132875,,19.85210063,9.32801892,29.176666,7.54783713,,,25.29166667,166.084075,23.01161833,,,4.57207238
2013-05-12,51.60364042,66.295585,,11.963416,7.44383625,19.35602321,10.37057413,,,20.83333333,183.91382208,23.53394042,,,4.31105552
2013-05-13,79.85998695,72.034017,,8.88701385,6.71836515,15.5887213,11.22151765,,,21.8,186.1390285,22.47993,,,4.08654731
2013-05-14,95.30995375,68.42408125,,24.31228633,9.95823667,34.2457,8.42134254,,,26.0,177.90324042,23.47345667,,,4.2976148
2013-05-15,192.01423363,82.81663792,,38.97755557,17.70146162,56.66748476,7.82720879,,7.65,32.65217391,106.95731375,20.42025375,,,1.8183432
2013-05-16,253.639942,79.35875667,,,,,10.01400233,,1.6,40.58333333,143.77541542,20.82752792,,,1.52464227
2013-05-17,209.55033292,82.51739,,28.30075393,37.30307333,65.60477267,8.92568867,,2.98333333,37.25,103.40286583,20.28978583,,,1.94025663
2013-05-18,130.53216858,73.85209042,,29.67721583,13.093496,42.76904708,8.55709238,,1.1,24.75,188.74167417,22.37187625,,,2.92574321
2013-05-19,99.49799333,67.42063333,,11.35905227,8.59000201,19.90968875,12.83377,,,19.91666667,183.68354458,24.0250425,,,3.62273622
2013-05-20,153.397631,75.58947609,,18.13508955,11.35159671,31.67796013,7.96046091,,2.15,24.47826087,104.25048522,21.38364087,,,4.97451938
2013-05-21,194.44351833,82.31771125,,71.51745125,31.13533125,102.6532225,7.28492996,,1.7,30.375,144.0002425,20.50121958,,,1.80034883
2013-05-22,159.31624867,81.28597917,,26.20959283,24.39441475,50.58358375,8.30840725,,5.11428571,29.20833333,127.672035,20.39479125,,,2.07790043
2013-05-23,189.77894063,79.78827667,,26.35584125,21.33903625,47.69520292,9.77621558,,2.54,26.13043478,153.61414875,20.589185,,,2.49391228
2013-05-24,112.03064738,72.72850458,,19.98986363,19.53121,39.52123292,9.36304296,,2.28333333,23.70833333,195.44143833,21.98800125,,,2.80431918
2013-05-25,55.942015,67.45229208,,21.33395221,13.98650354,35.31793458,7.30169533,,,21.0,207.21879125,23.04435417,,,4.35590636
2013-05-26,118.24272667,72.24386417,,21.92610217,9.64263217,31.56923767,8.01924958,,1.1,19.45833333,166.56434375,22.14914375,,,3.27230164
2013-05-27,162.85919925,70.10175083,,25.59074928,13.899389,39.48043625,11.07859808,,,23.625,138.31773208,22.55480167,,,3.02552537
2013-05-28,161.17089332,75.61327136,,32.57708632,13.36326595,45.93108773,6.21434627,,1.3,26.68181818,111.85501636,21.05659,,,2.29006063
2013-05-29,170.31885292,79.09784708,,43.55730446,19.89914788,63.44276875,7.70123883,,2.6,36.04166667,131.92439875,20.51303,,,1.97050341
2013-05-30,182.49647913,78.59087583,,34.00482746,18.90143579,52.82140167,5.8342061,,2.0,30.08695652,155.61134458,20.89834,,,2.24437667
2013-05-31,236.70138075,79.71797625,,42.923825,20.59772354,63.50750458,6.92838942,,1.46666667,29.0,128.47493292,20.51526375,,,1.49847907
2013-06-01,144.50951208,75.75889292,,28.7717125,14.94642317,43.71862042,8.81962404,,,24.875,175.05847375,21.07331417,,,3.4921545
2013-06-02,151.64363167,65.34648958,,26.3619885,10.86258446,37.20565667,11.11346075,,,18.66666667,194.71348583,23.1306025,,,4.2060274
2013-06-03,78.48020667,60.60590083,,11.26717617,11.17932746,22.44057129,10.41822608,,,14.16666667,170.22633833,23.50360792,,,3.41795032
2013-06-04,176.82929333,53.58248625,,34.92721029,17.96486108,52.8918225,8.52181513,,,22.45833333,183.83148083,23.59623792,,,3.17489784
2013-06-05,153.53335609,59.0330987,,28.62184222,20.63648413,49.25891391,8.16999352,,,26.0,166.63914391,22.58083652,,,3.0731185
2013-06-06,116.8393425,68.68431958,,24.20680175,17.53969583,41.74832208,7.95617492,,,23.125,169.99450792,21.86605833,,,4.25019745
2013-06-07,134.89801292,63.822155,,31.857035,17.11767638,48.97448708,7.91742567,,,23.79166667,217.10002833,23.21610625,,,3.10040245
2013-06-08,161.51147958,58.01683958,,28.57018904,19.74510225,48.31448792,8.42233763,,,25.25,185.73022667,23.65457167,,,2.89357377
2013-06-09,93.80859088,55.72106708,,11.46478183,11.87590354,23.34105642,12.09938238,,,15.45833333,230.68553958,24.14948583,,,3.75223186
2013-06-10,87.67792125,60.35848875,,8.49098871,10.08375138,18.57546363,13.22748208,,,14.20833333,164.81370875,23.71654458,,,3.89490858
2013-06-11,94.79068375,68.50139333,,24.55405608,20.12229663,44.67714333,8.00457804,,,22.58333333,161.6704725,22.49612667,,,3.25399441
2013-06-12,115.77894267,69.46652875,,19.413682,18.48443713,37.89654167,11.07032892,,1.96666667,22.16666667,197.11884792,22.91595458,,,4.41922939
2013-06-13,116.862335,66.85372375,,21.34061817,19.27886946,40.62055296,13.22646408,,2.1,20.45833333,198.995815,23.47941083,,,3.71550289
2013-06-14,120.98337958,73.1066825,,31.72473136,17.66354509,49.38843668,11.78860958,,1.55,26.875,111.52679958,22.04987875,,,2.79790595
2013-06-15,120.79398958,74.96142167,,45.85931438,13.11985667,58.97758042,,,4.2,28.66666667,174.53873417,21.94191375,,,3.6398773
2013-06-16,126.13233792,65.35380542,,14.97971321,9.41710667,24.39703646,,,3.13333333,13.45833333,223.41320042,23.51501542,,,4.0494785
2013-06-17,103.14405208,69.15449458,,24.07151817,14.10365325,38.17564625,,,2.45,20.45833333,202.71291333,23.284385,,,3.97262219
2013-06-18,117.71216458,69.55898458,,27.16765429,17.482026,44.50665375,,,2.73333333,,209.91747708,23.22214042,,,4.05920825
2013-06-19,89.91785833,66.76138875,,33.97551042,19.08109417,53.055365,9.39486585,,,24.375,138.09385917,23.04916667,,,3.964989
2013-06-20,81.53175863,61.15552458,,35.10212375,16.58744133,51.68873625,10.91288817,,,21.75,190.73717167,23.82904333,,,3.76740775
2013-06-21,104.27758042,62.07404,,30.75742792,15.41830029,46.17753625,11.76118788,,2.8,20.08333333,212.17671833,23.722745,,,4.35880095
2013-06-22,56.26771542,64.14669083,,27.14155917,15.71054013,42.8514325,11.21680875,,,22.33333333,158.44753042,23.96437917,,,3.64256061
2013-06-23,75.51667417,61.05065792,,18.73812083,12.01208817,30.74974833,16.22071825,,1.4,16.58333333,206.51284833,24.31393833,,,3.62242364
2013-06-24,153.60297167,70.3682125,,23.53409292,17.30685921,40.84245917,16.12120504,,4.1,21.70833333,159.78823833,21.73200292,,,3.76107696
2013-06-25,139.80594375,72.39877792,,30.02994417,17.85516254,47.8848275,10.36216558,,2.3,23.16666667,178.92331125,21.77411625,,,4.06240183
2013-06-26,110.54403192,64.53942042,,32.17340417,14.05807371,46.23102167,12.32945096,,,22.83333333,226.42761375,23.90239458,,,4.20936886
2013-06-27,163.19424792,73.39997875,,38.16139708,17.02763508,55.19025625,12.22702113,,,24.65217391,142.73720833,22.50509625,,,2.16320162
2013-06-28,266.0126825,75.00679083,,60.74316231,32.70572615,93.44777923,10.95132865,,5.93333333,27.18181818,103.15841458,20.13070458,,,1.71228258
2013-06-29,83.78117808,70.00031083,,45.56927042,17.114355,62.68122333,10.81984142,,,21.91666667,169.34001417,21.43383833,,,4.40771557
2013-06-30,135.17218925,73.71718125,,24.728345,14.58411138,39.31314125,12.60985667,,3.25,15.08333333,138.197585,21.10835333,,,3.03018116
2013-07-01,114.61863792,78.91762667,,25.26818619,11.6590551,36.92901048,12.23080235,,2.5,14.95238095,142.08200708,19.68335708,,,2.91896059
2013-07-02,152.58739,66.47650917,,27.51726077,17.31366262,44.82900385,9.47222617,,,22.91666667,225.3117325,21.88745958,,,3.87871156
2013-07-03,84.29432583,71.14913542,,47.57326208,17.6544125,65.22770042,7.80778117,,1.5,23.04166667,123.75195667,21.48436875,,,3.13287786
2013-07-04,143.81918417,68.08441917,,44.69000625,19.13402108,63.8249,10.95194483,,,32.375,181.75704958,21.23978458,,,4.11162039
2013-07-05,105.35302383,69.42159375,,37.689225,24.45066208,62.13961958,13.27214204,,,26.875,133.147385,20.91840042,,,3.83772115
2013-07-06,131.1137075,63.01811208,,31.42675167,19.49477767,50.92098083,13.73313917,,,25.04166667,190.07389042,22.81298583,,,3.74294022
2013-07-07,112.86562542,59.85763625,,31.65845667,13.00501625,44.66276583,12.62774913,,3.2,17.33333333,202.914735,22.95336708,,,3.40212495
2013-07-08,162.58731846,60.50979667,,28.89027417,17.75500079,46.64443208,14.16955692,,2.43333333,17.125,232.02537917,22.7362875,,,3.17441411
2013-07-09,156.52013542,62.21772667,,32.77370417,23.82562883,56.59987583,14.78104146,,1.4,25.79166667,182.54836458,22.67136833,,,2.74106863
2013-07-10,157.3761555,63.79915083,,35.67759333,20.16374746,55.84113708,9.38000391,,,23.5,143.85329125,23.03412208,,,2.78890589
2013-07-11,51.03582958,61.23957667,,32.29817583,16.41105071,48.70917042,12.44746008,,,21.45833333,186.04726667,23.2463375,,,3.567875
2013-07-12,46.0757875,62.25365,,35.52919875,20.90866896,56.43749375,13.23193713,,1.7,26.20833333,162.26039083,22.79573917,,,3.51909867
2013-07-13,78.25383696,61.61438417,,34.16245625,19.05851667,53.22030792,13.10186167,,,27.20833333,196.49006125,22.78192917,,,3.43813874
2013-07-14,79.31507458,60.56039542,,21.92598708,14.22257679,36.14871333,18.16619017,,,21.91666667,167.13467625,23.30891833,,,3.81874119
2013-07-15,88.67635917,66.91731792,,39.13372917,21.15111917,60.28364458,11.24463321,,,26.79166667,117.85743583,21.99669875,,,4.33212419
2013-07-16,118.40471483,56.64890083,,33.80534917,17.76187083,51.5684125,13.73871021,,,22.375,223.55795917,23.98715125,,,3.250466
2013-07-17,58.42154542,54.13442875,,34.602805,18.636477,52.45203375,12.96121719,,,21.5,197.00741583,24.55876542,,,3.0845533
2013-07-18,115.33782208,58.20308208,,33.91779333,17.97843,51.89589292,13.80364888,,,25.41666667,184.71471208,23.63181875,,,3.59606496
2013-07-19,41.64904875,68.63802,,28.21130667,18.07161779,46.28259792,15.48642763,,,24.58333333,125.52682708,22.1922625,,,3.97109971
2013-07-20,33.10446942,66.38505625,,22.93645458,14.50433829,37.44193292,16.54858779,,,22.45833333,162.96777583,22.40799458,,,5.64380683
2013-07-21,65.67870652,57.55960565,,19.11590043,11.27133378,30.38699826,18.65805152,,,19.2173913,215.16998739,24.35417478,,,4.15222005
2013-07-22,73.19510267,69.51117708,,14.696545,11.228904,25.925565,13.11206958,,,24.66666667,174.18217542,22.42848375,,,4.56517987
2013-07-23,116.43481604,62.54278,,,26.05462,,19.33947492,,,21.86956522,183.348955,22.98141708,,,3.17495827
2013-07-24,145.03120542,54.2183525,,,,,23.05838833,,,25.16666667,226.85809375,23.87204125,,,3.31451215
2013-07-25,141.56288652,53.65290739,,,,,23.5602713,,,31.27272727,193.78158739,24.26245522,,,2.99783316
2013-07-26,177.89539179,61.06152208,,32.68398571,27.97739286,60.66182714,18.75103905,,,24.79166667,130.2971375,22.65969833,,,2.57286053
2013-07-27,81.28755333,54.36210708,,30.00630292,16.42240413,46.42804167,21.304145,,,20.83333333,216.79489625,23.31947042,,,3.533824
2013-07-28,118.64367292,45.76332375,,25.31658875,13.73241779,39.04869083,23.13288667,,,14.75,223.52579792,24.3962775,,,3.14917843
2013-07-29,60.22298167,44.50846583,,29.96225667,18.61681838,48.57975125,21.32142125,,,20.0,204.32085833,24.70907792,,,3.66877621
2013-07-30,37.45583042,53.717055,,28.38872083,17.02281863,45.4114975,21.91635792,,,21.29166667,161.44800458,23.36821667,,,4.94410126
