Fecha,DViento,HAire10,O3,P,PLiquida,PM2.5,VViento
2021-11-07,172.43074795,77.72480697,32.846195,18.06608781,0.12375,11.25,0.78864218
2021-11-08,182.14938837,80.10661836,39.16528627,18.05937049,0.01333333,25.33333333,0.73111267
2021-11-09,180.2425285,86.74104167,28.79151289,16.90352083,0.11875,21.70833333,0.67091378
2021-11-10,185.75,83.54166667,26.79166667,17.75,0.0,17.45833333,1.0
2021-11-11,164.62200281,80.97307639,30.81956479,17.25320139,0.0,17.08333333,0.90432161
2021-11-12,158.14162568,84.96732639,27.02576423,17.4308125,0.14166667,19.75,0.81316674
2021-11-13,,,,,,,
2021-11-14,,,,,,,
2021-11-15,,,,,,,
2021-11-16,,,,,,,
2021-11-17,,,,,,,
2021-11-18,,,,,,,
2021-11-19,,,,,,,
2021-11-20,,,,,,,
2021-11-21,,,,,,,
2021-11-22,,,,,,,
2021-11-23,,,,,,,
2021-11-24,,,,,,,
2021-11-25,,,,,,,
2021-11-26,,,,,,,
2021-11-27,,,,,,,
2021-11-28,,,,,,,
2021-11-29,,,,,,,
2021-11-30,,,,,,,
2021-12-01,155.25,75.65024306,19.65212862,18.57414583,0.00166667,11.95833333,1.00583333
2021-12-02,162.94334047,80.10100694,21.47510061,17.4236875,0.050625,24.70833333,0.7095373
2021-12-03,192.45833333,95.07127083,16.4230975,14.6578125,0.17083333,10.89130435,0.81208333
2021-12-04,151.83333333,74.42379861,21.0663625,19.2741875,0.00541667,11.75,1.06958333
2021-12-05,198.52884604,74.10119444,20.13666907,19.751375,0.06416667,16.95833333,0.84386712
2021-12-06,147.3018679,90.64804637,24.7531803,15.87338095,0.0047619,20.33333333,0.75195087
2021-12-07,155.7009871,74.06989748,35.57656561,18.66008263,0.01416667,16.5625,0.94270043
2021-12-08,174.93752493,83.94189583,23.91935454,17.29841667,0.23916667,14.95833333,0.72997605
2021-12-09,157.14275051,81.87450694,35.76458514,17.37794444,0.12,14.20833333,0.69792737
2021-12-10,186.54166667,82.41666667,31.83333333,18.25,0.0,23.54166667,
2021-12-11,156.10189124,79.14446528,41.42969543,17.60402778,0.34916667,18.33333333,0.97249299
2021-12-12,152.39214996,91.45735417,14.21591167,15.90040972,0.05916667,19.375,0.60689998
2021-12-13,,,,,,,
2021-12-14,,,,,,,
2021-12-15,,,,,,,
2021-12-16,,,,,,,
2021-12-17,,,,,,,
2021-12-18,,,,,,,
2021-12-19,,,,,,,
2021-12-20,,,,,,,
2021-12-21,,,,,,,
2021-12-22,,,,,,,
2021-12-23,,,,,,,
2021-12-24,,,,,,,
2021-12-25,,,,,,,
2021-12-26,,,,,,,
2021-12-27,,,,,,,
2021-12-28,,,,,,,
2021-12-29,,,,,,,
2021-12-30,,,,,,,
2021-12-31,,,,,,,
2022-01-01,124.66164001,87.87785417,24.67143268,17.8924375,0.085,23.20833333,0.63722663
2022-01-02,111.9837765,73.87080556,49.1384963,17.46354167,0.00083333,22.625,1.0086067
2022-01-03,207.13066105,87.87319445,26.73147278,17.5989375,0.12458333,18.57142857,0.47741156
2022-01-04,149.67254406,87.37701389,25.43986034,16.46194444,0.29625,11.75,0.6885131
2022-01-05,145.62247354,72.83861806,21.42605204,19.42077778,0.00083333,11.22727273,0.77120222
2022-01-06,150.60870372,84.41373611,4.38984737,17.18724306,0.11041667,17.25,0.59332242
2022-01-07,154.55232595,85.53257639,34.15415696,17.03134722,0.23333333,16.375,0.6593677
2022-01-08,188.10836399,89.81015278,17.60026327,16.74204167,0.3475,13.95833333,0.53610284
2022-01-09,156.76151444,87.53870833,17.55938946,16.799,0.12625,23.66666667,0.5475506
2022-01-10,194.48608397,86.42036111,30.13217391,16.76645833,0.02333333,19.04166667,0.49627907
2022-01-11,167.67489551,77.99302083,30.5245625,18.24058333,0.00083333,18.58333333,0.93572416
2022-01-12,179.80834271,76.75650694,23.87964856,17.50755556,0.0,10.95833333,1.00315266
2022-01-13,,,,,,,
2022-01-14,,,,,,,
2022-01-15,,,,,,,
2022-01-16,,,,,,,
2022-01-17,,,,,,,
2022-01-18,,,,,,,
2022-01-19,,,,,,,
2022-01-20,,,,,,,
2022-01-21,,,,,,,
2022-01-22,,,,,,,
2022-01-23,,,,,,,
2022-01-24,,,,,,,
2022-01-25,,,,,,,
2022-01-26,,,,,,,
2022-01-27,,,,,,,
2022-01-28,,,,,,,
2022-01-29,,,,,,,
2022-01-30,,,,,,,
2022-01-31,,,,,,,
2022-02-01,128.7282511,90.96036806,20.8047701,16.87944444,0.16416667,15.45833333,0.65452152
2022-02-02,103.88560852,75.39165278,33.41842836,17.59444444,0.00041667,23.875,1.12622544
2022-02-03,145.0766805,92.37409028,11.9760268,15.90334722,0.34333333,25.42857143,0.51419033
2022-02-04,181.4499805,82.58122917,26.7723466,18.44246528,0.01041667,19.83333333,0.88982786
2022-02-05,170.44147271,77.92426389,20.86199344,19.15220139,0.0275,14.875,0.8396714
2022-02-06,182.68226052,85.45527778,13.61915402,16.71608333,0.35916667,8.47826087,0.54924658
2022-02-07,190.4784614,86.35856945,33.30398168,17.69785417,0.08541667,16.0,0.58684572
2022-02-08,144.15066674,88.66806945,23.61688834,16.37459722,0.35875,11.33333333,0.55269938
2022-02-09,205.49794605,86.89753472,22.30892637,17.70895139,0.0325,24.375,0.60253167
2022-02-10,174.16044432,75.08349306,42.31256976,18.89369444,0.00083333,13.58333333,0.78350372
2022-02-11,182.96508311,82.25340278,37.75922715,18.4200625,0.05166667,24.04166667,0.85227618
2022-02-12,169.27415982,75.00950695,35.18417702,17.46960417,0.00041667,12.8,1.08986597
2022-02-13,,,,,,,
2022-02-14,,,,,,,
2022-02-15,,,,,,,
2022-02-16,,,,,,,
2022-02-17,,,,,,,
2022-02-18,,,,,,,
2022-02-19,,,,,,,
2022-02-20,,,,,,,
2022-02-21,,,,,,,
2022-02-22,,,,,,,
2022-02-23,,,,,,,
2022-02-24,,,,,,,
2022-02-25,,,,,,,
2022-02-26,,,,,,,
2022-02-27,,,,,,,
2022-02-28,,,,,,,
2022-03-01,113.55871049,79.47684722,23.64958739,17.44697222,0.0,14.83333333,0.97850588
2022-03-02,110.3034245,79.52306944,32.88706881,17.74438889,0.02583333,28.70833333,0.87099927
2022-03-03,162.40597558,83.81265972,23.2571988,17.26457639,0.00041667,13.54166667,0.70795292
2022-03-04,165.52202182,85.53732639,22.27622732,17.83488889,0.04416667,22.58333333,0.55883141
2022-03-05,173.72356228,70.22667361,29.73161055,19.9950625,0.00125,10.83333333,0.95085981
2022-03-06,200.35856692,90.49713194,15.39307745,16.18216667,0.2075,16.89583333,0.7127436
2022-03-07,169.45721536,77.59665972,23.6250631,18.80344444,0.01333333,10.70833333,0.91203549
2022-03-08,188.31403604,84.09597917,29.57629007,17.58149305,0.01375,18.70833333,0.80214266
2022-03-09,197.58159009,83.869875,33.28763217,18.22211111,0.08166667,18.79166667,0.56916244
2022-03-10,147.66314226,72.08730556,34.21955507,19.40688889,0.0,11.79166667,0.71627448
2022-03-11,142.52636414,87.65739313,9.21080588,17.15968185,0.07166667,13.75,0.69038298
2022-03-12,170.43299056,77.00213889,36.93357615,16.74954861,0.02625,,0.96994966
2022-03-13,,,,,,,
2022-03-14,,,,,,,
2022-03-15,,,,,,,
2022-03-16,,,,,,,
2022-03-17,,,,,,,
2022-03-18,,,,,,,
2022-03-19,,,,,,,
2022-03-20,,,,,,,
2022-03-21,,,,,,,
2022-03-22,,,,,,,
2022-03-23,,,,,,,
2022-03-24,,,,,,,
2022-03-25,,,,,,,
2022-03-26,,,,,,,
2022-03-27,,,,,,,
2022-03-28,,,,,,,
2022-03-29,,,,,,,
2022-03-30,,,,,,,
2022-03-31,,,,,,,
2022-04-01,124.78167194,76.53498611,27.52442473,17.38597917,0.0,16.54166667,1.01598722
2022-04-02,102.38151482,87.02848611,19.2433905,16.94996528,0.1125,33.625,0.60954229
2022-04-03,161.99951365,89.45865278,14.8617179,16.65276389,0.20208333,22.45833333,0.50851177
2022-04-04,156.89107724,86.40519444,34.5383708,16.79088889,0.38083333,13.20833333,0.52984299
2022-04-05,182.83975329,78.26340972,24.32809266,19.85888194,0.0075,19.875,0.77597959
2022-04-06,165.16591029,88.49673611,16.77461228,15.91785417,0.05833333,19.25,0.71282054
2022-04-07,172.18243367,81.65145139,25.36628748,18.06424306,0.05666667,8.22916667,0.937375
2022-04-08,186.68262089,82.31005556,22.82393639,18.42208333,0.02041667,19.29166667,0.72172335
2022-04-09,155.87464815,88.80277778,21.99011064,16.87600694,0.20458333,14.875,0.61732605
2022-04-10,173.86090903,80.24454861,35.97712897,18.48277778,0.14125,16.79166667,0.67603895
2022-04-11,133.03983192,87.41878814,12.54826016,16.78114807,0.07041667,9.08695652,0.62733893
2022-04-12,187.1658794,89.420875,19.86467244,15.57246528,0.08166667,,0.62265633
2022-04-13,,,,,,,
2022-04-14,,,,,,,
2022-04-15,,,,,,,
2022-04-16,,,,,,,
2022-04-17,,,,,,,
2022-04-18,,,,,,,
2022-04-19,,,,,,,
2022-04-20,,,,,,,
2022-04-21,,,,,,,
2022-04-22,,,,,,,
2022-04-23,,,,,,,
2022-04-24,,,,,,,
2022-04-25,,,,,,,
2022-04-26,,,,,,,
2022-04-27,,,,,,,
2022-04-28,,,,,,,
2022-04-29,,,,,,,
2022-04-30,,,,,,,
2022-05-01,119.69539278,75.47540278,37.46458028,17.70918056,0.00041667,17.58333333,1.01407598
2022-05-02,111.52155407,86.76326389,24.14007313,16.55175,0.18958333,23.95833333,0.56239519
2022-05-03,199.84636115,93.40968056,17.64113708,15.9063125,0.39333333,13.95833333,0.56603029
2022-05-04,174.13853301,83.80575,25.34473583,17.33502083,0.28458333,13.125,0.81476283
2022-05-05,194.09962186,87.16661111,21.09088678,17.81720139,0.26958333,20.79166667,0.53485137
2022-05-06,148.59771645,90.91361806,14.96798981,15.86568055,0.31083333,14.5,0.69590568
2022-05-07,195.64222996,73.59602778,25.50525844,19.01288889,0.00041667,10.75,0.72623484
2022-05-08,204.43894336,87.66563195,25.88911684,17.34425,0.41333333,18.04166667,0.489402
2022-05-09,168.91854312,75.95947222,43.17909457,18.47659722,0.00041667,25.75,0.92012902
2022-05-10,174.43037445,85.30033333,26.30872079,16.70767361,0.10125,11.47916667,0.67598357
2022-05-11,174.31042512,82.54737088,17.08525325,17.28747822,0.12625,8.75,0.68658641
2022-05-12,161.04642459,86.36560417,14.95164028,15.76680556,0.02666667,14.42857143,0.47782993
2022-05-13,,,,,,,
2022-05-14,,,,,,,
2022-05-15,,,,,,,
2022-05-16,,,,,,,
2022-05-17,,,,,,,
2022-05-18,,,,,,,
2022-05-19,,,,,,,
2022-05-20,,,,,,,
2022-05-21,,,,,,,
2022-05-22,,,,,,,
2022-05-23,,,,,,,
2022-05-24,,,,,,,
2022-05-25,,,,,,,
2022-05-26,,,,,,,
2022-05-27,,,,,,,
2022-05-28,,,,,,,
2022-05-29,,,,,,,
2022-05-30,,,,,,,
2022-05-31,,,,,,,
2022-06-01,218.72566308,89.636125,25.9466956,16.3788125,0.3,21.41666667,0.32818632
2022-06-02,102.10722676,88.17977778,29.29017339,15.81972917,0.08083333,19.25,0.72394261
2022-06-03,177.23883072,94.97452778,12.25396872,15.1935625,0.19875,9.41666667,0.65800669
2022-06-04,171.61461282,85.00141667,20.85545363,18.02660417,0.23708333,13.20833333,0.61291135
2022-06-05,162.49969482,91.50083333,18.40138998,16.73863889,0.25375,14.875,0.55463624
2022-06-06,160.33224618,90.45474306,25.60762067,16.32120139,0.2825,19.5,0.63918736
2022-06-07,171.85369483,78.36192361,28.60349335,18.43940278,0.04041667,14.34782609,0.74738938
2022-06-08,215.32205153,89.8698125,25.2518408,16.25970139,0.34958333,16.20833333,0.72992226
2022-06-09,188.6086304,76.79431944,40.50594729,19.07476389,0.14666667,30.58333333,0.64293436
2022-06-10,117.23258144,87.66163889,24.74500554,16.56197917,0.13541667,11.95833333,0.59892607
2022-06-11,184.40006456,86.82473611,18.13979759,17.06215972,0.05166667,7.8125,0.6534556
2022-06-12,170.66543769,87.05165972,21.21350822,15.978125,0.06,17.83333333,0.7028227
2022-06-13,,,,,,,
2022-06-14,,,,,,,
2022-06-15,,,,,,,
2022-06-16,,,,,,,
2022-06-17,,,,,,,
2022-06-18,,,,,,,
2022-06-19,,,,,,,
2022-06-20,,,,,,,
2022-06-21,,,,,,,
2022-06-22,,,,,,,
2022-06-23,,,,,,,
2022-06-24,,,,,,,
2022-06-25,,,,,,,
2022-06-26,,,,,,,
2022-06-27,,,,,,,
2022-06-28,,,,,,,
2022-06-29,,,,,,,
2022-06-30,,,,,,,
2022-07-01,105.93262692,91.41577778,19.97094435,15.65095139,0.24833333,12.16666667,0.54792084
2022-07-02,145.56529931,92.09127083,17.23239897,16.30264583,0.09125,27.83333333,0.29391639
2022-07-03,190.55655245,86.02295139,26.69877373,16.59874306,0.01208333,17.02083333,0.71057208
2022-07-04,143.14801232,87.17839583,24.49976267,17.36751389,0.31,13.85416667,0.4832046
2022-07-05,172.81011306,92.00930556,16.95445705,15.97822222,0.73833333,10.89583333,0.78119925
2022-07-06,163.72964489,92.12267361,13.94614452,14.96856944,0.08458333,10.3125,0.78411736
2022-07-07,177.36093035,75.71104167,26.91949232,18.9814375,0.0025,16.875,0.8091028
2022-07-08,176.35898544,75.47305556,31.53005826,18.85738889,0.0,11.45833333,0.7984835
2022-07-09,191.21593203,79.38582639,45.16556182,19.13502778,0.03208333,28.125,0.71008192
2022-07-10,177.7896979,83.69943056,28.04760952,17.54981944,0.34291667,9.47916667,0.57570038
2022-07-11,181.71506686,89.64789583,18.18884616,16.74860417,0.30041667,10.375,0.59126854
2022-07-12,160.66514976,83.74711111,23.36347071,16.40096528,0.02,14.0,0.69961924
2022-07-13,,,,,,,
2022-07-14,,,,,,,
2022-07-15,,,,,,,
2022-07-16,,,,,,,
2022-07-17,,,,,,,
2022-07-18,,,,,,,
2022-07-19,,,,,,,
2022-07-20,,,,,,,
2022-07-21,,,,,,,
2022-07-22,,,,,,,
2022-07-23,,,,,,,
2022-07-24,,,,,,,
2022-07-25,,,,,,,
2022-07-26,,,,,,,
2022-07-27,,,,,,,
2022-07-28,,,,,,,
2022-07-29,,,,,,,
2022-07-30,,,,,,,
2022-07-31,,,,,,,
2022-08-01,105.20791411,87.15046528,25.79954988,16.15346528,0.04791667,20.08333333,0.82715144
2022-08-02,137.99875887,92.38408333,17.06890372,15.90627083,0.3275,26.91666667,0.50672981
2022-08-03,193.34006602,78.15542361,21.46692585,17.20258333,0.0,15.5,0.84154393
2022-08-04,182.09443296,88.89681944,20.21618722,17.63555556,0.11583333,17.29166667,0.53228381
2022-08-05,162.40460168,82.689625,17.31414659,17.7893125,0.01166667,9.5,0.82723209
2022-08-06,165.78210582,84.82936111,24.66076994,15.98286806,0.03375,16.45833333,0.66256779
2022-08-07,144.31963551,74.43290972,26.11836561,18.85944444,0.0,16.71428571,0.73534751
2022-08-08,150.53091253,71.0271875,31.20306777,19.64058333,0.07,13.54166667,0.7849118
2022-08-09,189.19766679,82.62161111,33.39226912,18.11129167,0.07958333,19.70833333,0.56998592
2022-08-10,157.14710658,86.91452778,21.92471254,16.4361875,0.09291667,8.3125,0.69173325
2022-08-11,192.34464018,89.31027083,24.67960744,16.53214583,0.71708333,10.0,0.68936948
2022-08-12,180.86177617,88.28209722,28.8977848,15.89477083,0.20958333,15.58333333,0.54286492
2022-08-13,,,,,,,
2022-08-14,,,,,,,
2022-08-15,,,,,,,
2022-08-16,,,,,,,
2022-08-17,,,,,,,
2022-08-18,,,,,,,
2022-08-19,,,,,,,
2022-08-20,,,,,,,
2022-08-21,,,,,,,
2022-08-22,,,,,,,
2022-08-23,,,,,,,
2022-08-24,,,,,,,
2022-08-25,,,,,,,
2022-08-26,,,,,,,
2022-08-27,,,,,,,
2022-08-28,,,,,,,
2022-08-29,,,,,,,
2022-08-30,,,,,,,
2022-08-31,,,,,,,
2022-09-01,141.18029414,82.29961111,30.73710632,17.83259722,0.0,22.04166667,0.67219125
2022-09-02,118.22797295,91.32388195,10.07725246,15.35684722,0.04083333,22.41666667,0.74410311
2022-09-03,193.24384112,79.86645833,30.24804228,17.12864583,0.00375,21.25,0.71540285
2022-09-04,170.97432432,83.591625,22.7585383,18.66033333,0.0275,18.66666667,0.65462421
2022-09-05,179.35005434,87.95932639,21.33612965,17.6454375,0.06,19.25,0.58752889
2022-09-06,181.9949659,87.27906944,18.63845809,16.68786111,0.08291667,16.58333333,0.66589068
2022-09-07,129.44503087,68.961,26.63337564,19.50240278,0.0,11.83333333,0.80119894
2022-09-08,152.28354557,78.29884028,32.03689353,18.68052083,0.01333333,15.375,0.95493801
2022-09-09,197.09527464,82.46017361,41.47874401,17.91678472,0.15708333,20.58333333,0.73401371
2022-09-10,188.12326043,89.14594444,23.94387883,16.406125,0.07166667,18.375,0.54348138
2022-09-11,140.59728423,86.58547917,27.76149284,16.05859028,0.29875,15.30434783,0.71638886
2022-09-12,198.29195432,86.74927083,26.83774469,16.86131944,0.03333333,22.04166667,0.54809531
2022-09-13,,,,,,,
2022-09-14,,,,,,,
2022-09-15,,,,,,,
2022-09-16,,,,,,,
2022-09-17,,,,,,,
2022-09-18,,,,,,,
2022-09-19,,,,,,,
2022-09-20,,,,,,,
2022-09-21,,,,,,,
2022-09-22,,,,,,,
2022-09-23,,,,,,,
2022-09-24,,,,,,,
2022-09-25,,,,,,,
2022-09-26,,,,,,,
2022-09-27,,,,,,,
2022-09-28,,,,,,,
2022-09-29,,,,,,,
2022-09-30,,,,,,,
2022-10-01,153.41339715,85.01769444,26.379958,16.82026389,0.04541667,16.625,0.60133134
2022-10-02,117.32993258,86.992625,19.3087886,16.83475,0.03291667,23.25,0.71575732
2022-10-03,211.93336946,73.23600695,28.11300761,18.36247917,0.0,18.16666667,0.8397004
2022-10-04,182.03991343,84.74520666,24.44253933,18.20810417,0.02041667,16.66666667,0.75053315
2022-10-05,150.75305601,88.8925,11.86975489,16.62701389,0.09708333,14.25,0.7962761
2022-10-06,157.40363827,84.17602083,28.88961004,17.47815278,0.01708333,18.40909091,0.73772557
2022-10-07,165.56314443,75.90491667,26.64972516,19.07510417,0.07791667,10.60869565,0.84078668
2022-10-08,148.49269473,70.05909722,36.45943994,19.44932639,0.00041667,14.90909091,0.84609703
2022-10-09,162.16505788,74.99720139,32.39658307,19.05136111,0.01291667,13.95833333,0.96009439
2022-10-10,180.13825817,81.64653472,32.6500007,17.94488194,0.01583333,15.54166667,0.72177031
2022-10-11,135.25046974,89.10631944,20.25706103,15.70130556,0.23875,10.95833333,0.69209955
2022-10-12,183.45107382,86.151,20.88651772,17.13673611,0.00208333,25.54166667,0.58931544
2022-10-13,,,,,,,
2022-10-14,,,,,,,
2022-10-15,,,,,,,
2022-10-16,,,,,,,
2022-10-17,,,,,,,
2022-10-18,,,,,,,
2022-10-19,,,,,,,
2022-10-20,,,,,,,
2022-10-21,,,,,,,
2022-10-22,,,,,,,
2022-10-23,,,,,,,
2022-10-24,,,,,,,
2022-10-25,,,,,,,
2022-10-26,,,,,,,
2022-10-27,,,,,,,
2022-10-28,,,,,,,
2022-10-29,,,,,,,
2022-10-30,,,,,,,
2022-10-31,,,,,,,
2022-11-01,172.57696159,84.71688889,21.22168298,16.68615278,0.02666667,18.58333333,0.5697441
2022-11-02,111.95667535,77.45826389,34.84083701,17.78486111,0.0,15.34782609,1.14651329
2022-11-03,170.24725715,80.44597917,31.50553398,17.40808333,0.3,21.29166667,0.89027225
2022-11-04,176.12982848,81.18123611,33.96613743,19.06651389,0.0025,22.95833333,0.66350563
2022-11-05,119.20435533,92.76430556,8.19928661,16.53425,0.23791667,19.58333333,0.58939871
2022-11-06,165.99406234,90.55354861,29.08580433,16.32904861,0.36041667,10.33333333,0.68218174
2022-11-07,159.21951797,89.18918056,25.11286984,16.66876389,0.18875,19.19047619,0.53964074
2022-11-08,170.72172856,72.4524375,37.258231,18.97438889,0.00041667,20.375,0.74045971
2022-11-09,175.25104559,71.79030556,32.23308782,19.07649306,0.00791667,14.25,0.79713959
2022-11-10,147.70605694,77.92104167,27.32005567,18.29290278,0.00041667,13.25,0.84475142
2022-11-11,134.57797098,91.7616875,18.97362334,15.63979861,0.135,15.45833333,0.78025012
2022-11-12,201.95489753,84.05314583,25.57065653,17.80933333,0.00125,22.04166667,0.51903958
2022-11-13,,,,,,,
2022-11-14,,,,,,,
2022-11-15,,,,,,,
2022-11-16,,,,,,,
2022-11-17,,,,,,,
2022-11-18,,,,,,,
2022-11-19,,,,,,,
2022-11-20,,,,,,,
2022-11-21,,,,,,,
2022-11-22,,,,,,,
2022-11-23,,,,,,,
2022-11-24,,,,,,,
2022-11-25,,,,,,,
2022-11-26,,,,,,,
2022-11-27,,,,,,,
2022-11-28,,,,,,,
2022-11-29,,,,,,,
2022-11-30,,,,,,,
2022-12-01,160.75048204,83.65452083,19.17353344,17.24161111,0.23291667,14.60869565,0.4892176
2022-12-02,127.51922838,75.96084722,48.2065734,18.21534028,0.00458333,20.70833333,0.89201666
2022-12-03,211.29221545,77.47710417,32.80532119,17.73853472,0.09875,13.29166667,0.76193127
2022-12-04,168.7791265,76.43841667,29.78883389,19.98468056,0.00083333,15.29166667,0.80587132
2022-12-05,159.31102614,89.60258333,22.14543112,17.78055556,0.17375,20.41666667,0.65695629
2022-12-06,201.05342876,87.99259028,23.2571988,17.00298611,0.08958333,11.66666667,0.51197906
2022-12-07,176.80826305,83.60349306,25.14556889,17.73319444,0.0025,17.70833333,0.91586946
2022-12-08,183.59774273,77.75786111,40.53047158,18.47204167,0.04208333,25.33333333,0.88153819
2022-12-09,160.94770006,83.81143056,31.53823303,17.04963889,0.05166667,16.83333333,0.64299078
2022-12-10,157.94160057,82.28335417,27.88411427,17.07272917,0.01208333,12.33333333,0.83632362
2022-12-11,149.15975037,87.28140278,19.21069145,16.19500694,0.34166667,10.64583333,0.64812734
2022-12-12,161.42565272,87.5571875,26.02026846,16.58520833,0.06666667,18.95833333,0.70174098
2022-12-13,,,,,,,
2022-12-14,,,,,,,
2022-12-15,,,,,,,
2022-12-16,,,,,,,
2022-12-17,,,,,,,
2022-12-18,,,,,,,
2022-12-19,,,,,,,
2022-12-20,,,,,,,
2022-12-21,,,,,,,
2022-12-22,,,,,,,
2022-12-23,,,,,,,
2022-12-24,,,,,,,
2022-12-25,,,,,,,
2022-12-26,,,,,,,
2022-12-27,,,,,,,
2022-12-28,,,,,,,
2022-12-29,,,,,,,
2022-12-30,,,,,,,
2022-12-31,,,,,,,
2023-01-01,168.76821718,82.67002083,32.40475783,16.42856944,0.01125,19.04166667,0.75373906
2023-01-02,177.26589393,73.01657639,53.95343131,17.355625,0.00125,17.08333333,1.46997839
2023-01-03,148.72130638,77.51013194,,19.36341667,0.05583333,17.375,1.18598636
2023-01-04,159.92636207,81.32032639,35.45394418,18.67942361,0.00833333,28.58333333,0.68123207
2023-01-05,122.04465776,73.5645,25.82407417,19.58188889,0.00166667,7.63636364,0.7853261
2023-01-06,156.72617085,89.09185417,19.26791478,17.47678472,0.19541667,15.69565217,0.6537893
2023-01-07,142.929867,72.22520139,30.53273726,19.96694444,0.0,9.0,0.85308277
2023-01-08,136.93631969,69.29281944,31.89792257,19.15418055,0.00083333,11.43478261,0.87517081
2023-01-09,132.64318179,67.49132639,41.62588973,20.00621528,0.0,16.875,0.91437821
2023-01-10,166.57286429,79.67272917,56.8636467,19.36393056,0.23208333,8.40909091,0.86785445
2023-01-11,203.63116932,89.23579167,18.75290476,17.40411111,0.14166667,15.4,0.5318031
2023-01-12,177.36754189,68.60107639,16.2269032,18.89847222,0.00041667,13.21172958,0.95268461
2023-01-13,,,,,,,
2023-01-14,,,,,,,
2023-01-15,,,,,,,
2023-01-16,,,,,,,
2023-01-17,,,,,,,
2023-01-18,,,,,,,
2023-01-19,,,,,,,
2023-01-20,,,,,,,
2023-01-21,,,,,,,
2023-01-22,,,,,,,
2023-01-23,,,,,,,
2023-01-24,,,,,,,
2023-01-25,,,,,,,
2023-01-26,,,,,,,
2023-01-27,,,,,,,
2023-01-28,,,,,,,
2023-01-29,,,,,,,
2023-01-30,,,,,,,
2023-01-31,,,,,,,
2023-02-01,156.10934931,81.37668056,38.64210148,16.81748611,0.11083333,10.45833333,0.57146812
2023-02-02,174.76060068,76.19553472,45.36175611,17.39920833,0.00125,20.70833333,1.26425162
2023-02-03,168.4645552,77.04874306,,19.57102083,0.00166667,23.25,0.939046
2023-02-04,161.54287329,86.71376389,28.12118238,17.5460625,0.05,17.04166667,0.59917581
2023-02-05,119.78265839,72.37080556,28.08848333,20.02486111,0.00166667,12.29166667,0.63899362
2023-02-06,152.97255695,83.90377083,16.70103942,18.46560417,0.03833333,13.0,0.75288861
2023-02-07,126.29793194,87.02225,25.03112222,17.88809028,0.62791667,13.7826087,0.6199988
2023-02-08,139.6515588,62.23492361,37.35048904,19.89918056,0.00125,10.0,0.77754562
2023-02-09,128.40203384,78.383125,28.9631829,17.7725625,0.08125,15.70833333,0.96644
2023-02-10,145.25774471,79.61541667,52.19585741,19.91954167,0.22583333,11.91666667,0.82915617
2023-02-11,200.75784976,91.41377083,17.04437943,16.87594444,0.24666667,12.95454545,0.59760303
2023-02-12,159.53435818,76.38277083,2.32980726,19.06490972,0.00291667,13.62014583,0.86557518
2023-02-13,,,,,,,
2023-02-14,,,,,,,
2023-02-15,,,,,,,
2023-02-16,,,,,,,
2023-02-17,,,,,,,
2023-02-18,,,,,,,
2023-02-19,,,,,,,
2023-02-20,,,,,,,
2023-02-21,,,,,,,
2023-02-22,,,,,,,
2023-02-23,,,,,,,
2023-02-24,,,,,,,
2023-02-25,,,,,,,
2023-02-26,,,,,,,
2023-02-27,,,,,,,
2023-02-28,,,,,,,
2023-03-01,180.39069738,92.49497917,27.90863856,14.94154167,0.3575,12.54166667,0.46967099
2023-03-02,169.99047428,81.00629861,39.25520865,17.78721528,0.04458333,28.875,0.70773791
2023-03-03,163.39445129,77.47350694,,19.83734722,0.0,24.66666667,0.72455364
2023-03-04,141.77651855,75.47593056,32.03689353,19.41211806,0.01375,16.40909091,1.0621514
2023-03-05,133.40677198,68.31526389,34.3421765,20.28893056,0.00041667,11.16666667,0.78672569
2023-03-06,135.7717643,82.68652083,29.51906674,18.28286806,0.00041667,13.29166667,0.8874704
2023-03-07,194.65990848,87.58994444,21.97376111,17.81918056,0.15041667,8.36363636,0.65594113
2023-03-08,119.85066662,66.57878472,41.92835594,20.38920139,0.00166667,16.15,0.68263799
2023-03-09,153.16362428,79.83420139,47.4463205,17.37567361,0.26166667,10.43478261,0.78814496
2023-03-10,120.91925837,89.89563194,26.32273467,17.75044445,0.16333333,11.66666667,0.71129117
2023-03-11,200.96369252,85.12338889,16.25142749,18.02804861,0.02791667,9.15,0.73563907
2023-03-12,176.48502479,78.12372222,3.83396353,19.24829167,0.00708333,13.11230042,1.10840938
2023-03-13,,,,,,,
2023-03-14,,,,,,,
2023-03-15,,,,,,,
2023-03-16,,,,,,,
2023-03-17,,,,,,,
2023-03-18,,,,,,,
2023-03-19,,,,,,,
2023-03-20,,,,,,,
2023-03-21,,,,,,,
2023-03-22,,,,,,,
2023-03-23,,,,,,,
2023-03-24,,,,,,,
2023-03-25,,,,,,,
2023-03-26,,,,,,,
2023-03-27,,,,,,,
2023-03-28,,,,,,,
2023-03-29,,,,,,,
2023-03-30,,,,,,,
2023-03-31,,,,,,,
2023-04-01,152.24772479,82.8045,32.73174832,16.62758333,0.06791667,9.04166667,0.7416417
2023-04-02,175.67226013,81.62668056,37.58755714,17.25020833,0.00125,31.375,0.85109857
2023-04-03,162.87846392,79.66350694,,19.37516667,0.06416667,13.66666667,0.72109518
