Fecha,DViento,HAire10,O3,P,PLiquida,TMPR_AIR_10CM,VViento
2022-08-15,196.79143427,91.96331944,17.60843804,18.16313889,0.22208333,18.16313889,0.79183329
2022-08-16,164.46143613,86.07520139,16.30865083,19.06994444,0.1475,19.06994444,0.64262786
2022-08-17,156.28970086,72.82325,27.11568661,20.7503125,0.0,20.7503125,1.08352628
2022-08-18,177.56812217,78.63891667,18.52401141,20.78701389,0.0025,20.78701389,1.04411565
2022-08-19,156.19407668,70.69889416,30.35779735,21.50804717,0.03875,21.50804717,1.01749441
2022-08-20,133.13407315,73.03278472,36.62293519,20.4148125,0.03625,20.4148125,0.92912879
2022-08-21,207.34069898,90.94253472,31.47283493,17.99904167,0.44291667,17.99904167,0.68450325
2022-08-22,,,13.58645497,,,,
2022-08-23,,,27.54567911,,,,
2022-08-24,113.82224711,59.10856945,37.80827573,22.95847222,0.00083333,22.95847222,1.08478155
2022-08-25,156.6478353,72.42141667,34.93075939,20.55651389,0.00208333,20.55651389,0.86905769
2022-08-26,200.65836027,83.26792901,30.23844582,19.90786111,0.03541667,19.90786111,0.71929049
2022-08-27,178.38364646,85.59800694,16.3576994,18.79088889,0.0525,18.79088889,0.76538979
2022-08-28,160.78687157,88.72660417,39.9827625,18.48608333,0.26541667,18.48608333,0.68346072
2022-08-29,180.99919676,87.01310606,21.83999228,18.73328788,0.24136364,18.73328788,0.86593152
2022-08-30,137.19013489,76.66360417,34.80316201,20.62370833,0.02,20.62370833,1.01537785
2022-08-31,218.10864463,83.38968116,39.43505343,19.62886956,0.12608696,19.62886956,0.84288498
2022-09-01,201.75788703,86.99745139,16.44762179,18.5743125,0.04125,18.5743125,0.54840361
2022-09-02,182.05643427,86.40298611,14.55107693,19.44488889,0.01416667,19.44488889,0.6924395
2022-09-03,176.22323247,82.79481159,35.13512845,20.13763889,0.0675,20.13763889,0.60863389
2022-09-04,174.944053,89.34092361,20.98461487,18.59820833,0.13291667,18.59820833,0.7237988
2022-09-05,133.05613917,74.44859722,39.99093727,20.61052778,0.0,20.61052778,0.89561768
2022-09-06,158.11860661,75.65386806,8.2646847,20.94329861,0.11166667,20.94329861,0.76952471
2022-09-07,228.3662489,78.27039363,71.41472361,21.01595474,0.03416667,21.01595474,0.73294528
2022-09-08,229.30099255,80.7143125,41.68311306,19.82771528,0.045,19.82771528,0.8115662
2022-09-09,149.38323582,81.29380556,34.08875887,19.78332639,0.09625,19.78332639,0.75221099
2022-09-10,137.42213518,73.68128472,28.24380381,21.09919445,0.01541667,21.09919445,0.92034632
2022-09-11,162.22473017,69.69375694,29.19207624,21.13170139,0.00583333,21.13170139,0.89927234
2022-09-12,156.49456247,84.08307639,22.43972257,18.62654861,0.07875,18.62654861,0.85988485
2022-09-13,188.80906394,86.34751676,27.49172568,18.24878472,0.18625,18.24878472,0.69461113
2022-09-14,172.9157803,89.77655213,18.72838047,17.5934375,0.15583333,17.5934375,0.81583161
2022-09-15,150.87609787,82.23947917,22.81576163,19.96385417,0.0275,19.96385417,0.91599886
2022-09-16,205.14259908,84.32632639,46.80051428,18.69275,0.30875,18.69275,0.71760156
2022-09-17,177.16779235,81.71536806,31.76712637,19.70664583,0.02125,19.70664583,0.76765367
2022-09-18,219.15952576,88.36024306,35.48664323,18.52709722,0.21,18.52709722,0.79562757
2022-09-19,184.37305968,86.85322222,27.48355092,18.59728472,0.10375,18.59728472,0.61685276
2022-09-20,,,9.72053556,,,,
2022-09-21,,,29.35557149,,,,
2022-09-22,,,19.07989525,,,,
2022-09-23,184.6960202,87.83771429,29.95232914,18.73486905,0.33285714,18.73486905,1.15027032
2022-09-24,174.64153801,89.74551674,19.89737149,18.19482639,0.11333333,18.19482639,0.61981712
2022-09-25,174.42414892,86.25559569,30.17304772,18.49443056,0.05708333,18.49443056,0.85039444
2022-09-26,172.57496139,77.01357639,31.47283493,20.52677083,0.00083333,20.52677083,0.80677274
2022-09-27,181.32672939,80.11922917,33.55739932,19.93225694,0.02875,19.93225694,0.93934639
2022-09-28,229.50730851,88.42452083,23.50244167,18.77295833,0.16833333,18.77295833,0.78839182
2022-09-29,165.33069158,88.13392361,22.34162542,17.96624306,0.08833333,17.96624306,0.80984916
2022-09-30,176.78421052,90.33416667,19.66030338,17.96991667,0.07666667,17.96991667,0.55013649
2022-10-01,197.1864434,85.28096528,27.60188338,18.62265972,0.01291667,18.62265972,0.5007434
2022-10-02,141.29260198,74.30716667,34.59559413,20.90127778,0.00208333,20.90127778,0.74697892
2022-10-03,133.36053628,69.60911111,33.13231168,21.64975,0.00041667,21.64975,1.00511248
2022-10-04,204.7190895,79.0744375,18.3147375,20.28632639,0.12958333,20.28632639,0.9305848
2022-10-05,170.85596595,84.88484722,27.16473519,18.75320139,0.04875,18.75320139,0.83446863
2022-10-06,176.23193303,86.72805072,23.93570407,18.63781944,0.09458333,18.63781944,0.51062689
2022-10-07,186.07053265,85.33220833,32.43745688,19.15002778,0.18458333,19.15002778,0.73852454
2022-10-08,177.80478989,86.34054167,20.1099153,18.41709028,0.09708333,18.41709028,0.74161299
2022-10-09,201.85893627,89.15549306,21.58954728,18.36859028,0.04583333,18.36859028,0.6408451
2022-10-10,154.30472873,79.17896528,31.36656302,19.92332639,0.01166667,19.92332639,0.98722449
2022-10-11,133.38538858,76.17188889,27.63069664,20.41367361,0.0,20.41367361,0.98381484
2022-10-12,152.5039682,79.76667361,26.43718134,19.05727778,0.00916667,19.05727778,1.05107862
2022-10-13,210.13923006,85.18181944,23.44521833,18.68498611,0.10416667,18.68498611,0.56145371
2022-10-14,177.37209134,87.21694927,21.48327538,18.59209722,0.07708333,18.59209722,0.88773284
2022-10-15,142.57797208,86.90563194,30.3283682,19.24863889,0.075,19.24863889,0.88222861
2022-10-16,199.20618424,82.86367361,31.50553398,20.32213889,0.0,20.32213889,0.70881987
2022-10-17,193.0337607,84.72575,24.55698601,18.85764583,0.03541667,18.85764583,0.94062064
2022-10-18,189.05577608,84.39449306,17.49072146,19.0666875,0.16875,19.0666875,0.75225112
2022-10-19,197.18890802,93.54681944,17.42562062,17.87981944,0.17416667,17.87981944,0.78221445
2022-10-20,170.6331123,89.48900694,23.07735403,18.25675,0.12541667,18.25675,0.63189374
2022-10-21,180.23405566,85.0393125,24.32809266,18.92259028,0.01375,18.92259028,0.77599696
2022-10-22,181.41409339,87.92769061,28.40552194,18.90415278,0.28541667,18.90415278,0.8043687
2022-10-23,143.4653173,90.10179328,24.58151029,18.08577083,0.28625,18.08577083,0.81299865
2022-10-24,163.84720956,93.23631527,16.37404892,17.96159722,0.28083333,17.96159722,0.85237622
2022-10-25,184.81192748,82.11762745,23.28989785,19.79799306,0.00625,19.79799306,0.63631631
2022-10-26,211.18570323,89.71375833,16.06340796,18.80884028,0.09875,18.80884028,0.50563447
2022-10-27,206.97273544,86.71137302,22.91385878,19.30288889,0.07875,19.30288889,0.58823038
2022-10-28,194.62051479,97.27065972,14.68187313,17.58296528,0.43041667,17.58296528,0.41387363
2022-10-29,238.82622743,85.90751389,17.1179523,19.21310417,0.06791667,19.21310417,0.51550754
2022-10-30,230.47844645,82.20533333,25.6442294,19.47907639,0.0,19.47907639,0.56035421
2022-10-31,169.52921737,83.01047917,26.71512326,19.42604167,0.01083333,19.42604167,0.8238405
2022-11-01,129.18714336,77.25572464,33.57448703,20.23225,0.00208333,20.23225,0.89527201
2022-11-02,200.8900285,83.27017361,33.01959294,20.28001389,0.04958333,20.28001389,0.85759615
2022-11-03,206.75075095,87.20738889,16.88251914,19.16861806,0.12458333,19.16861806,0.83805645
2022-11-04,184.09300162,89.19483337,10.86425912,18.68214583,0.04833333,18.68214583,0.81357981
2022-11-05,219.81765582,82.85474066,14.84252498,19.14743056,0.08625,19.14743056,0.70298315
2022-11-06,192.29049548,86.53219872,15.22140744,18.85686806,0.00875,18.85686806,0.58196661
2022-11-07,183.52691365,88.6463125,15.45847555,18.62914583,0.05625,18.62914583,0.82894063
2022-11-08,187.82626564,91.92464286,22.61956734,18.30091667,0.23428571,18.30091667,0.46339702
2022-11-09,,,30.5245625,,,,
2022-11-10,,,18.80195333,,,,
2022-11-11,205.56097762,88.67811111,14.2976593,19.41616667,0.05,19.41616667,0.89120822
2022-11-12,191.48465165,90.9432534,19.33331288,17.711875,0.30166667,17.711875,0.88118361
2022-11-13,225.43382959,84.78096663,22.45607209,18.95070139,0.01833333,18.95070139,0.68147917
2022-11-14,173.16989473,89.94803472,21.94923683,18.9791875,0.08125,18.9791875,0.45403405
2022-11-15,164.80552054,87.53829861,22.70948972,19.86139583,0.01708333,19.86139583,0.72342653
2022-11-16,175.8580996,84.79228472,18.82484267,19.69136806,0.02291667,19.69136806,0.87601342
2022-11-17,213.47668872,83.75227778,25.43986034,19.59525695,0.00166667,19.59525695,0.87836163
2022-11-18,221.5716453,96.96239583,11.36220877,17.52267361,0.18958333,17.52267361,0.66402995
2022-11-19,179.7109731,89.10937704,29.55176578,19.28040972,0.0,19.28040972,0.82881036
2022-11-20,210.76010303,95.46408562,18.62210856,18.50436806,0.17208333,18.50436806,0.64391463
2022-11-21,174.74302562,90.57615972,22.80758687,18.98386806,0.20916667,18.98386806,0.81851502
2022-11-22,230.41536184,85.73906992,35.02068177,19.2966875,0.07125,19.2966875,0.67381008
2022-11-23,189.07890131,89.22138194,24.61420934,18.43017361,0.30291667,18.43017361,0.62843141
2022-11-24,167.08370472,90.99409028,15.89173795,18.00386111,0.05375,18.00386111,0.55995748
2022-11-25,181.22719072,87.25840972,19.90554625,19.19110417,0.00791667,19.19110417,0.81250923
2022-11-26,210.68839337,92.40893055,10.7825115,18.12671528,0.02583333,18.12671528,0.67033856
2022-11-27,154.72177812,87.23880556,23.19997546,18.35061806,0.13083333,18.35061806,0.66521088
2022-11-28,160.3665999,92.20874306,20.90286725,17.28960417,0.15958333,17.28960417,0.85234541
2022-11-29,184.68760573,88.98210417,13.09596923,18.09608333,0.04083333,18.09608333,0.72736103
2022-11-30,175.06136867,89.12198183,26.92979962,18.45935507,0.07956522,18.45935507,0.73244732
2022-12-01,185.94971977,77.00111806,25.63565219,19.62177778,0.0,19.62177778,0.93050278
2022-12-02,198.45329484,75.19163194,10.61883379,19.46011111,0.0025,19.46011111,0.9858898
2022-12-03,191.74776084,75.0610625,31.37283061,18.92474306,0.00125,18.92474306,0.7147066
2022-12-04,177.10074109,87.88102778,19.36601193,17.52003472,0.03541667,17.52003472,0.71973775
2022-12-05,171.36502735,85.71432639,16.34952464,17.45959722,0.01333333,17.45959722,0.73229648
2022-12-06,165.38256039,85.86632639,15.49117459,17.92506944,0.035,17.92506944,0.86023386
2022-12-07,168.42190232,81.38751389,23.67411167,18.68864583,0.00041667,18.68864583,0.82111864
2022-12-08,195.39436564,86.45288194,25.28453985,17.94509722,0.03666667,17.94509722,0.53306349
2022-12-09,168.66430273,84.32859028,25.56248177,18.91338194,0.01,18.91338194,0.47511199
2022-12-10,236.15200048,87.74040972,16.03888367,18.79509028,0.02041667,18.79509028,0.54657132
2022-12-11,229.14323898,84.36700694,26.62520087,19.48873611,0.01208333,19.48873611,0.59868524
2022-12-12,145.5382842,83.66617361,21.8020911,18.87696528,0.00916667,18.87696528,0.80874356
2022-12-13,194.5805725,84.16399306,20.99278963,18.71017361,0.01416667,18.71017361,0.63943238
2022-12-14,181.81889811,79.74297917,16.70103942,19.98949306,0.00916667,19.98949306,0.8759182
2022-12-15,155.10903748,73.24327083,23.57601453,20.49131945,0.0,20.49131945,0.89011574
2022-12-16,169.68555216,79.07984028,23.28172308,20.54636806,0.01,20.54636806,0.90125306
2022-12-17,181.64765157,82.81730556,24.48341315,18.84067361,0.03791667,18.84067361,0.96506171
2022-12-18,156.85025698,83.01086806,28.02308523,18.96584028,0.00833333,18.96584028,0.76093068
2022-12-19,152.72278776,79.01840972,24.77770459,19.25902778,0.0,19.25902778,0.88599373
2022-12-20,158.59071885,77.02878472,28.57896907,20.12034028,0.00041667,20.12034028,0.87629661
2022-12-21,171.72086083,79.86995833,31.37473778,20.08645139,0.00041667,20.08645139,0.91265269
2022-12-22,183.263467,75.9255625,31.7180778,20.76509028,0.0,20.76509028,0.97031826
2022-12-23,181.18734044,78.33477778,20.10010559,20.46978472,0.00541667,20.46978472,0.79165032
2022-12-24,168.11924892,79.48041667,23.44521833,20.00177083,0.0,20.00177083,0.78684969
2022-12-25,175.01576801,80.93518056,32.15951497,19.63925694,0.00375,19.63925694,0.76602597
2022-12-26,187.54061401,83.51265278,28.22745429,19.07689583,0.01958333,19.07689583,0.63126514
2022-12-27,223.45611711,89.78790972,19.43141003,18.62930556,0.11333333,18.62930556,0.56947111
2022-12-28,202.21660343,82.88408333,21.13993536,19.27800694,0.00125,19.27800694,0.73514391
2022-12-29,159.69270818,80.88663393,22.85663544,19.17316865,0.00708333,19.17316865,0.9172319
2022-12-30,160.69067627,81.83350108,33.55739932,18.92983333,0.02458333,18.92983333,0.84867578
2022-12-31,183.82431313,82.58355797,26.71654496,19.61108696,0.00521739,19.61108696,0.69733825
2023-01-01,162.13792487,84.23218056,31.20306777,18.06184722,0.06541667,18.06184722,1.05005418
2023-01-02,169.90709358,82.49022917,28.52992049,18.79684028,0.09708333,18.79684028,0.76270608
2023-01-03,177.28680608,94.46326403,22.45607209,16.64438147,0.20833333,16.64438147,0.58338656
2023-01-04,168.61904797,78.03651491,26.33268655,18.84160417,0.00625,18.84160417,0.66902498
2023-01-05,220.82415447,87.52582189,16.62650193,18.4236399,0.18894737,18.4236399,0.66373406
2023-01-06,,,,,,,
2023-01-07,,,33.40534874,,,,
2023-01-08,,,26.1428899,,,,
2023-01-09,,,26.50257944,,,,
2023-01-10,219.02980114,89.00543056,19.57855575,18.75684524,0.00071429,18.75684524,0.62957575
2023-01-11,193.24625597,91.77976515,21.38517823,17.96421528,0.08958333,17.96421528,0.64399049
2023-01-12,176.4649195,88.998,26.52710373,18.75094445,0.005,18.75094445,0.64287444
2023-01-13,209.90147532,90.57192361,29.4618434,18.63371528,0.12125,18.63371528,0.75466752
2023-01-14,189.2847322,90.64617011,31.35838825,18.12393056,0.26375,18.12393056,0.69376403
2023-01-15,155.01009405,86.95476389,28.4645224,18.7521875,0.00083333,18.7521875,0.75804072
2023-01-16,147.1636598,84.7036875,27.32823043,19.20128472,0.00541667,19.20128472,0.86624467
2023-01-17,224.45152582,89.03183333,35.67466276,18.39922917,0.13791667,18.39922917,0.64596085
2023-01-18,178.44559441,93.39497222,28.1375319,17.64545833,0.05875,17.64545833,0.69488118
2023-01-19,156.24503511,83.19609722,29.84605723,19.16953472,0.0,19.16953472,0.78452376
2023-01-20,157.93152985,80.68196131,19.33030113,18.33304266,0.0,18.33304266,0.95870257
2023-01-21,173.63232578,80.52238889,33.31215645,19.31673611,0.00416667,19.31673611,0.84335902
2023-01-22,150.17397482,83.27396587,22.46424685,18.41423635,0.00916667,18.41423635,0.81898447
2023-01-23,183.82297427,75.94434722,20.60040104,19.72222917,0.00041667,19.72222917,0.8775371
2023-01-24,159.90965124,77.16495833,22.45607209,20.01039583,0.0,20.01039583,0.91472012
2023-01-25,154.83054744,74.33742361,29.11032862,20.61972917,0.00333333,20.61972917,0.95920535
2023-01-26,129.6542218,79.86527381,33.14048644,19.56817493,0.00142857,19.56817493,0.87659145
2023-01-27,153.42747073,55.48200945,31.5872816,22.59693227,0.0,22.59693227,0.95847652
2023-01-28,138.94880953,69.89760752,41.90383165,19.9317342,0.0,19.9317342,1.02594809
2023-01-29,145.30715427,73.50863913,43.14639552,20.22752538,0.0,20.22752538,0.93233366
2023-01-30,161.98344699,76.97211111,36.45126518,20.25825694,0.0,20.25825694,0.78903075
2023-01-31,122.00532959,69.52544203,40.25395136,19.96404348,0.0,19.96404348,1.00414956
2023-02-01,119.92736756,71.64152083,46.79233951,19.38983333,0.0,19.38983333,1.11964565
2023-02-02,148.65482654,74.63047917,40.10538394,19.530375,0.0,19.530375,0.99728946
2023-02-03,197.03805171,83.28775,36.15580591,19.35675,0.06708333,19.35675,0.82640868
2023-02-04,147.9645249,82.69128472,31.0886211,19.164375,0.0,19.164375,0.79095921
2023-02-05,154.67438296,71.930125,35.54386656,21.01555556,0.0,21.01555556,0.76414668
2023-02-06,146.23788612,79.36275,29.06945481,20.32288889,0.01708333,20.32288889,0.92429531
2023-02-07,148.00641013,70.52665972,34.45662317,20.80638889,0.0,20.80638889,0.93024834
2023-02-08,153.12876221,73.45622222,26.34725895,20.23595833,0.01083333,20.23595833,0.91787259
2023-02-09,153.25345622,71.89470833,32.36388402,20.25346528,0.0,20.25346528,0.75995639
2023-02-10,134.54414557,76.9875,28.67706621,20.70084722,0.0,20.70084722,0.88374415
2023-02-11,167.31534472,82.99179167,21.53232395,20.10871528,0.0,20.10871528,1.00757207
2023-02-12,182.79346007,90.47206944,20.3061096,18.68564583,0.06583333,18.68564583,0.56769182
2023-02-13,168.01602789,85.23651389,18.25424426,19.99215972,0.00833333,19.99215972,0.60437054
2023-02-14,150.43481772,80.61731944,20.49412913,20.69275695,0.00125,20.69275695,0.85480836
2023-02-15,188.46064779,84.97773611,23.3574472,19.956625,0.01916667,19.956625,0.70162642
2023-02-16,205.8014963,90.68635417,16.91358324,19.15065972,0.11333333,19.15065972,0.46232785
2023-02-17,175.88540837,89.19233333,17.76025505,19.45323611,0.03916667,19.45323611,0.84107648
2023-02-18,116.84678474,84.00218291,33.87621505,19.29745299,0.0,19.29745299,0.95850186
2023-02-19,,,27.72879378,,,,
2023-02-20,202.3026243,92.09485095,24.17277218,18.08911337,0.24666667,18.08911337,0.6778276
2023-02-21,199.14817361,90.63677778,19.35783717,18.42107639,0.02916667,18.42107639,0.7685645
2023-02-22,154.26209939,84.9820625,23.92752931,18.5401875,0.01083333,18.5401875,0.8230446
2023-02-23,140.22903866,79.29104167,32.20856354,19.91010417,0.01208333,19.91010417,0.83163086
2023-02-24,141.53977788,78.22294445,33.93343839,20.73547917,0.0,20.73547917,0.97314447
2023-02-25,127.77736229,76.48363194,40.6776173,20.27672222,0.0,20.27672222,0.99594156
2023-02-26,187.39964723,81.81698611,44.17641557,19.68385417,0.0325,19.68385417,0.69698877
2023-02-27,148.21867408,78.45754861,36.52483804,21.02269444,0.0,21.02269444,0.75273288
2023-02-28,119.91739449,69.11547826,43.39630968,22.45021739,0.00652174,22.45021739,0.88302569
2023-03-01,131.94729316,72.48016667,37.99785664,21.94468056,0.0,21.94468056,0.86095406
2023-03-02,146.83310847,75.27325,37.9881205,21.78201389,0.0,21.78201389,0.78372508
2023-03-03,149.87174509,76.99752778,28.34540443,21.98400694,0.0,21.98400694,0.85371422
2023-03-04,164.82927795,78.69097222,26.06931703,21.33706944,0.02208333,21.33706944,0.80766607
2023-03-05,160.43709158,88.98814583,24.24634504,19.58813889,0.18458333,19.58813889,0.56917123
2023-03-06,170.3284472,84.94319445,24.6877822,19.8725,0.1575,19.8725,0.54198763
2023-03-07,166.1650209,90.67415972,25.46438462,18.6225,0.20208333,18.6225,0.7740571
2023-03-08,172.90867957,94.30763194,24.8185784,18.22250694,0.15291667,18.22250694,0.50034817
2023-03-09,148.45057536,93.6815625,13.70907641,17.37541667,0.10458333,17.37541667,0.50751586
2023-03-10,153.74783772,87.76934028,26.6415504,19.05565278,0.06916667,19.05565278,0.58099609
2023-03-11,199.64722655,90.55960417,14.42028073,18.11185417,0.2275,18.11185417,0.39181922
2023-03-12,154.80379308,94.86448611,20.5023039,17.37818056,0.29541667,17.37818056,0.65297012
2023-03-13,142.94866712,92.81236111,28.73428955,17.69854861,0.22083333,17.69854861,0.66832846
2023-03-14,181.89529364,93.2964375,11.17490009,18.22863195,0.0475,18.22863195,0.64614052
2023-03-15,162.50972367,91.52986905,10.25932671,18.33984524,0.04285714,18.33984524,0.55550762
2023-03-16,,,31.85704875,,,,
2023-03-17,,,10.65335025,,,,
2023-03-18,,,19.70117719,,,,
2023-03-19,,,37.15429474,,,,
2023-03-20,,,45.88494089,,,,
2023-03-21,,,48.35371912,,,,
2023-03-22,,,28.31737667,,,,
2023-03-23,,,34.55472033,,,,
2023-03-24,212.11764068,76.66381111,36.06705135,20.79626667,0.03066667,20.79626667,0.85400278
2023-03-25,180.18457408,86.43247917,45.26365896,19.05697222,0.27541667,19.05697222,0.52759952
2023-03-26,188.10904311,81.9125,43.8657746,19.87815278,0.01375,19.87815278,0.58358643
2023-03-27,152.89826939,85.89809028,39.27155818,19.23188889,0.12083333,19.23188889,0.7687567
2023-03-28,163.45736141,87.07122917,31.20306778,18.96643056,0.08125,18.96643056,0.76679632
2023-03-29,158.53504821,88.60741667,27.22195852,18.93958333,0.03291667,18.93958333,0.65320796
2023-03-30,135.1028539,81.46386806,27.56529854,20.55624306,0.00875,20.55624306,0.95918138
2023-03-31,179.61239114,82.12689855,22.49006189,20.38875362,0.0026087,20.38875362,0.72012673
2023-04-01,183.88692209,80.26596528,39.17432102,20.92495139,0.0,20.92495139,0.7206843
2023-04-02,162.33358577,88.30988194,33.60412507,19.22859722,0.105,19.22859722,0.91838678
2023-04-03,134.85763223,73.18371791,35.70782987,21.56890278,0.02083333,21.56890278,0.80369737
2023-04-04,181.88004993,78.9323125,26.1223429,20.45188195,0.00416667,20.45188195,0.6525406
2023-04-05,148.75039778,79.02348611,36.84707596,20.99273611,0.00041667,20.99273611,0.85037679
2023-04-06,221.98341111,82.32094445,41.99791758,20.02697222,0.00791667,20.02697222,0.66374483
2023-04-07,244.28434971,80.59138889,40.37915019,19.78668056,0.03333333,19.78668056,0.7119422
2023-04-08,137.68183069,81.98609722,35.13701565,20.126,0.06166667,20.126,0.6699827
2023-04-09,150.8417248,78.00225694,37.11798521,20.66404861,0.03291667,20.66404861,0.96613058
2023-04-10,165.37660519,79.92561111,27.41814301,20.54489583,0.00083333,20.54489583,0.77901967
2023-04-11,187.2780052,85.18263889,50.48455385,20.36974306,0.02958333,20.36974306,0.81106651
2023-04-12,170.59571902,84.02476389,62.36975458,20.65304861,0.0,20.65304861,0.69091018
2023-04-13,197.46145329,82.69501389,55.79561192,20.83586111,0.00458333,20.83586111,0.73910646
2023-04-14,218.6629953,84.39371528,15.85556813,20.17550695,0.00666667,20.17550695,0.59677161
2023-04-15,164.62713405,84.37409722,46.681287,20.26290278,0.03083333,20.26290278,0.94706973
2023-04-16,168.01727049,88.20825694,34.09673826,18.68817361,0.255,18.68817361,0.71015534
2023-04-17,167.05918871,87.83965972,41.3787683,19.17281945,0.02958333,19.17281945,0.87551237
2023-04-18,170.15156451,84.67380556,16.28302475,19.56826389,0.00875,19.56826389,0.77714329
2023-04-19,128.63148675,78.35618055,25.89673718,21.22759722,0.0,21.22759722,0.94483848
2023-04-20,191.74359655,92.68738406,18.66155357,19.22319444,0.15625,19.22319444,0.63730208
2023-04-21,201.17364341,86.032125,27.22317575,19.50163195,0.09333333,19.50163195,0.70066171
2023-04-22,205.99198628,86.18338221,23.8493189,19.15149306,0.06375,19.15149306,0.43605484
2023-04-23,207.45503492,80.73420833,24.50923142,20.11261111,0.01125,20.11261111,0.60011677
2023-04-24,222.09155039,81.16936806,28.66492895,20.47910417,0.00166667,20.47910417,0.453371
2023-04-25,150.65925376,80.48059028,33.08812221,20.28263889,0.04375,20.28263889,0.71748295
2023-04-26,137.86117497,84.83721272,26.94063814,19.22667288,0.03875,19.22667288,0.74124686
2023-04-27,118.81450886,86.96857778,26.16715014,19.18523333,0.00266667,19.18523333,0.75082137
2023-04-28,,,38.58416531,,,,
2023-04-29,,,34.52491374,,,,
2023-04-30,,,31.32916036,,,,
2023-05-01,,,29.60081436,,,,
2023-05-02,,,25.47723068,,,,
2023-05-03,,,37.75922715,,,,
2023-05-04,,,36.41039137,,,,
2023-05-05,,,36.0997504,,,,
2023-05-06,,,37.53850857,,,,
2023-05-07,,,31.26029111,,,,
2023-05-08,,,32.66635023,,,,
2023-05-09,,,31.31751444,,,,
2023-05-10,,,19.86467244,,,,
2023-05-11,,,19.97911911,,,,
2023-05-12,,,20.95191582,,,,
2023-05-13,,,12.88342542,,,,
2023-05-14,,,26.29821038,,,,
2023-05-15,255.93909734,77.76870833,10.283851,21.8765,0.0,21.8765,0.89924458
2023-05-16,227.55417426,87.39763889,29.56811531,19.9405625,0.31666667,19.9405625,0.66325926
2023-05-17,214.27445691,81.74922222,30.93330062,20.43296528,0.28333333,20.43296528,0.86944624
2023-05-18,158.30557499,74.51572222,20.88488277,22.41321528,0.0,22.41321528,0.93283576
2023-05-19,188.15038329,78.9401875,21.20533346,22.672375,0.02041667,22.672375,0.88900366
2023-05-20,178.15296886,87.30505556,31.63633018,20.08351389,0.2225,20.08351389,0.73548082
2023-05-21,150.95143727,97.02425694,8.91049093,18.77802778,0.20833333,18.77802778,0.62088028
2023-05-22,171.9560753,86.66122222,38.02081955,20.16234028,0.17291667,20.16234028,0.78826078
2023-05-23,222.06485891,92.13059722,25.95487036,19.18571528,0.22583333,19.18571528,0.44880713
2023-05-24,159.59396014,83.66288889,27.88411427,19.97347222,0.005,19.97347222,0.9012215
2023-05-25,204.93143036,85.66191667,23.0610045,19.8100625,0.26458333,19.8100625,0.62949717
2023-05-26,177.75974307,92.13174306,21.26255679,18.02506944,0.10291667,18.02506944,0.89354428
2023-05-27,218.3400959,86.7428137,33.12413692,19.82551748,0.24791667,19.82551748,0.64485237
2023-05-28,212.3051279,89.4074375,25.28453985,19.34082639,0.28708333,19.34082639,0.6504101
2023-05-29,186.1264536,89.51613194,26.9440166,19.42563194,0.15208333,19.42563194,0.89957025
2023-05-30,161.32236045,88.66050694,21.49145014,19.45338194,0.09416667,19.45338194,0.63570075
2023-05-31,167.60365487,85.4958913,11.49016158,20.17815217,0.02782609,20.17815217,0.79497326
2023-06-01,191.18271364,90.46693056,14.89422974,19.28490278,0.15875,19.28490278,0.7342969
2023-06-02,183.41634764,83.24371528,19.64395385,20.51552083,0.01625,20.51552083,0.97067902
2023-06-03,212.85792438,80.45696528,21.50663184,20.49447917,0.00041667,20.49447917,0.98492688
2023-06-04,232.88146658,80.82946528,24.8839765,20.85114583,0.0,20.85114583,0.97785184
2023-06-05,208.82846198,79.07379861,25.53795749,21.12831945,0.03,21.12831945,0.79753056
2023-06-06,195.07262347,81.5839375,29.80518341,20.59570139,0.05666667,20.59570139,0.75335221
2023-06-07,176.95161399,74.75174306,21.47510061,21.84674306,0.00083333,21.84674306,1.01046937
2023-06-08,168.18616822,89.87925,18.6793319,19.66913194,0.14625,19.66913194,0.76654629
2023-06-09,181.79014721,82.87526389,31.89792257,20.75540972,0.0575,20.75540972,0.69252833
2023-06-10,218.4929256,82.44752778,25.96304513,21.01296528,0.00708333,21.01296528,0.85094136
2023-06-11,160.65412811,76.65548611,31.75895161,21.17248611,0.15958333,21.17248611,0.8371353
2023-06-12,168.40194573,74.38554167,31.73442732,21.47281944,0.0,21.47281944,0.97825976
2023-06-13,170.92562784,66.29409028,28.78333812,22.78797917,0.00041667,22.78797917,0.9500426
2023-06-14,118.0009488,71.28553472,21.32795489,21.91076389,0.0025,21.91076389,0.93613874
2023-06-15,163.10116414,67.26347222,23.3377786,22.42405556,0.00083333,22.42405556,1.13652205
2023-06-16,150.39026714,68.87225,28.87326051,21.87784722,0.01291667,21.87784722,0.94984925
2023-06-17,205.85556164,75.35895139,25.96304513,21.06398611,0.0025,21.06398611,0.71356678
2023-06-18,170.14504338,63.49409722,18.52401141,21.56670139,0.0,21.56670139,0.9984452
2023-06-19,139.73704857,56.97367361,24.5161122,22.2605,0.00791667,22.2605,1.17296483
2023-06-20,157.05084954,60.85611806,26.72329802,22.46916667,0.00125,22.46916667,1.14944799
2023-06-21,154.42756206,64.77735416,19.98729387,22.42909028,0.0025,22.42909028,1.05839649
2023-06-22,190.86125528,72.18196528,20.11809007,21.87167361,0.00791667,21.87167361,0.91709604
